where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),鞝(鞝),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),撞(撞),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),幢(幢),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),冈(岡),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),岗(崗),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),刚(剛),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),纲(綱),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),钢(鋼),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),缸(缸),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),江(江),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),扛(扛),[空],kaon1(kɒ̃⁵³),kaon1,暂无
上海·南市(老派),豇(豇),[空],kaon1(kɒ̃⁵³),kaon1,暂无
